"NAME","GS.br..follow.link.to.MSigDB","GS.DETAILS","SIZE","ES","NES","NOM.p.val","FDR.q.val","FWER.p.val","RANK.AT.MAX","LEADING.EDGE","X","direction","Database"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","",158,-0.35377222,-0.35377222,0.39865622,0.5152601,1,2312,"tags=18%, list=11%, signal=20%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","",45,-0.3546521,-0.3546521,0.6666667,0.5277024,1,2328,"tags=18%, list=11%, signal=20%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_COAGULATION","HALLMARK_COAGULATION","",136,-0.38000783,-0.38000783,0.27085716,0.3690305,1,3781,"tags=29%, list=18%, signal=36%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE","",43,-0.3821292,-0.3821292,0.58928573,0.37048972,1,3697,"tags=28%, list=18%, signal=34%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","",190,-0.38226238,-0.38226238,0.19933555,0.38527653,1,4613,"tags=35%, list=22%, signal=44%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS","",72,-0.38660663,-0.38660663,0.3997478,0.37193096,1,2481,"tags=19%, list=12%, signal=22%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_PEROXISOME","HALLMARK_PEROXISOME","",101,-0.39308012,-0.39308012,0.24732462,0.3444901,1,2586,"tags=21%, list=13%, signal=24%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","",36,-0.39580128,-0.39580128,0.54317546,0.34261754,1,3307,"tags=42%, list=16%, signal=50%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING","Details ...",54,-0.40509954,-0.40509954,0.43193716,0.3004181,1,4314,"tags=30%, list=21%, signal=37%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","Details ...",197,-0.40799162,-0.40799162,0.08021978,0.2979327,1,3445,"tags=24%, list=17%, signal=29%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","Details ...",190,-0.4116007,-0.4116007,0.07973422,0.29109836,1,3989,"tags=28%, list=19%, signal=34%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN","Details ...",188,-0.42413515,-0.42413515,0.043141592,0.23782231,0.998,3507,"tags=21%, list=17%, signal=25%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","Details ...",193,-0.4402038,-0.4402038,0.022296544,0.18107842,0.989,3529,"tags=29%, list=17%, signal=35%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING","Details ...",35,-0.44126076,-0.44126076,0.38439715,0.18856634,0.987,2409,"tags=26%, list=12%, signal=29%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","Details ...",196,-0.44830373,-0.44830373,0.017582418,0.17553715,0.975,3827,"tags=27%, list=19%, signal=33%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS","Details ...",40,-0.4490042,-0.4490042,0.29032257,0.18661356,0.974,3741,"tags=25%, list=18%, signal=31%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","Details ...",192,-0.4735301,-0.4735301,0.0043907794,0.121406995,0.885,4149,"tags=37%, list=20%, signal=46%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","Details ...",87,-0.4772241,-0.4772241,0.048327137,0.123905905,0.867,3807,"tags=34%, list=19%, signal=42%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","Details ...",153,-0.49007493,-0.49007493,0.0033898305,0.10642779,0.789,3602,"tags=33%, list=18%, signal=40%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA","Details ...",190,-0.49344376,-0.49344376,0,0.11058099,0.753,3775,"tags=36%, list=18%, signal=43%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","Details ...",32,-0.5009802,-0.5009802,0.20169252,0.1064972,0.697,2447,"tags=31%, list=12%, signal=35%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","Details ...",193,-0.5043922,-0.5043922,0.001112347,0.11257814,0.673,3353,"tags=31%, list=16%, signal=37%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM","Details ...",112,-0.509895,-0.509895,0.00814901,0.11784615,0.636,2095,"tags=22%, list=10%, signal=25%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","Details ...",42,-0.5257424,-0.5257424,0.09054054,0.10409206,0.511,4002,"tags=43%, list=19%, signal=53%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN","Details ...",137,-0.5588478,-0.5588478,0,0.06193727,0.282,3605,"tags=40%, list=18%, signal=48%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","Details ...",196,-0.5618191,-0.5618191,0,0.07708922,0.266,3073,"tags=35%, list=15%, signal=40%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","",17,-0.27459353,-0.5826767,0.98491704,0.9820272,1,6040,"tags=41%, list=29%, signal=58%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY","",15,-0.28453067,-0.58712196,0.96744186,0.9879432,1,2404,"tags=13%, list=12%, signal=15%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","Details ...",197,-0.58779395,-0.58779395,0,0.0673167,0.163,3066,"tags=35%, list=15%, signal=41%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY","",16,-0.29148376,-0.6025864,0.9652568,0.9895096,1,3529,"tags=13%, list=17%, signal=15%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY","",17,-0.28436127,-0.6089086,0.96651447,0.99437785,1,8483,"tags=29%, list=41%, signal=50%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","Details ...",189,-0.61560863,-0.61560863,0,0.055871062,0.073,2381,"tags=29%, list=12%, signal=32%",NA,"Down_in_Tumor","Hallmark"
"KEGG_TYPE_I_DIABETES_MELLITUS","KEGG_TYPE_I_DIABETES_MELLITUS","",41,-0.25512493,-0.6280309,0.9832869,0.9870045,1,3228,"tags=12%, list=16%, signal=14%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY","",21,-0.28749913,-0.64272696,0.94186044,0.9828568,1,6707,"tags=24%, list=33%, signal=35%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_O_GLYCAN_BIOSYNTHESIS","KEGG_O_GLYCAN_BIOSYNTHESIS","",26,-0.28318718,-0.6510859,0.94908065,0.98758805,1,4675,"tags=31%, list=23%, signal=40%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PRIMARY_IMMUNODEFICIENCY","KEGG_PRIMARY_IMMUNODEFICIENCY","",35,-0.2716163,-0.6562437,0.9661017,0.99324757,1,2528,"tags=9%, list=12%, signal=10%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY","",24,-0.30340427,-0.6748449,0.91240877,0.9653661,1,4755,"tags=21%, list=23%, signal=27%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY","",22,-0.30385235,-0.6761661,0.93768114,0.97166216,1,4194,"tags=27%, list=20%, signal=34%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY","",17,-0.32530782,-0.67991644,0.91459626,0.97591305,1,5936,"tags=29%, list=29%, signal=41%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY","",23,-0.310106,-0.6941183,0.920354,0.9698187,1,4755,"tags=22%, list=23%, signal=28%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","",39,-0.28612536,-0.69848007,0.93688637,0.9763525,1,4505,"tags=21%, list=22%, signal=26%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY","",19,-0.32454294,-0.70223516,0.89908254,0.9687059,1,4922,"tags=37%, list=24%, signal=48%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","",23,-0.31575862,-0.70671827,0.90434784,0.9712025,1,2961,"tags=22%, list=14%, signal=25%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","",28,-0.30351257,-0.7086742,0.92054796,0.97659934,1,5260,"tags=39%, list=26%, signal=53%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY","",17,-0.34410235,-0.71453965,0.8806202,0.9771474,1,2902,"tags=18%, list=14%, signal=21%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING","KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING","",21,-0.32872885,-0.7216187,0.8646288,0.97600657,1,3881,"tags=24%, list=19%, signal=29%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY","",15,-0.35877514,-0.7354871,0.84662575,0.9660137,1,2571,"tags=20%, list=13%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY","",16,-0.36101514,-0.74975765,0.809375,0.95339096,1,2404,"tags=19%, list=12%, signal=21%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","",20,-0.3450723,-0.7508231,0.8323699,0.9600059,1,2961,"tags=25%, list=14%, signal=29%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY","",15,-0.36971647,-0.7536233,0.8228663,0.96372986,1,2836,"tags=20%, list=14%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_GLUTATHIONE_METABOLISM","KEGG_GLUTATHIONE_METABOLISM","",50,-0.29561985,-0.7567123,0.8993289,0.9246701,1,4223,"tags=22%, list=21%, signal=28%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY","",20,-0.3469603,-0.7606395,0.82463765,0.9610464,1,4922,"tags=40%, list=24%, signal=53%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_GLYCOLYSIS","KEGG_MEDICUS_REFERENCE_GLYCOLYSIS","",23,-0.3517214,-0.7897271,0.8008982,0.9222006,1,935,"tags=9%, list=5%, signal=9%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_SMALL_CELL_LUNG_CANCER","KEGG_SMALL_CELL_LUNG_CANCER","",84,-0.28968066,-0.7942477,0.88366336,0.8763964,1,3276,"tags=24%, list=16%, signal=28%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES","KEGG_DRUG_METABOLISM_OTHER_ENZYMES","",49,-0.3140493,-0.79425335,0.8455393,0.88344103,1,1930,"tags=14%, list=9%, signal=16%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY","",19,-0.36665985,-0.7959079,0.75712144,0.92019296,1,4194,"tags=32%, list=20%, signal=40%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","",67,-0.30018,-0.79779804,0.85209423,0.88505137,1,4073,"tags=21%, list=20%, signal=26%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_ARGININE_AND_PROLINE_METABOLISM","KEGG_ARGININE_AND_PROLINE_METABOLISM","",51,-0.30967999,-0.79920477,0.8326693,0.89003867,1,3589,"tags=29%, list=17%, signal=36%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","",16,-0.37406185,-0.79981863,0.7520129,0.89638203,1,3566,"tags=25%, list=17%, signal=30%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY","",33,-0.33521032,-0.8040133,0.79315066,0.9145481,1,4080,"tags=30%, list=20%, signal=38%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","",101,-0.28737384,-0.8063728,0.8439804,0.8925541,1,4073,"tags=23%, list=20%, signal=28%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","",22,-0.36493376,-0.80713683,0.7522659,0.8987156,1,1865,"tags=23%, list=9%, signal=25%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY","",35,-0.33556587,-0.80850315,0.79092157,0.914739,1,3210,"tags=29%, list=16%, signal=34%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY","",15,-0.3978212,-0.81248575,0.7298578,0.9155392,1,4169,"tags=40%, list=20%, signal=50%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ONE_CARBON_POOL_BY_FOLATE","KEGG_ONE_CARBON_POOL_BY_FOLATE","",17,-0.385547,-0.82114935,0.7147147,0.8814007,1,1252,"tags=18%, list=6%, signal=19%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_LEISHMANIA_INFECTION","KEGG_LEISHMANIA_INFECTION","",70,-0.30542785,-0.82320696,0.8076923,0.8852287,1,3728,"tags=19%, list=18%, signal=23%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY","KEGG_PENTOSE_PHOSPHATE_PATHWAY","",26,-0.36352843,-0.8272275,0.76843655,0.88519204,1,2753,"tags=19%, list=13%, signal=22%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","",38,-0.3404022,-0.8282952,0.7489598,0.8908089,1,1649,"tags=16%, list=8%, signal=17%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","",106,-0.30344385,-0.8475443,0.78903455,0.8607821,1,4521,"tags=26%, list=22%, signal=34%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_ENDOMETRIAL_CANCER","KEGG_ENDOMETRIAL_CANCER","",52,-0.3312138,-0.8505231,0.7433155,0.86258703,1,4018,"tags=27%, list=20%, signal=33%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY","",16,-0.41155273,-0.85176015,0.67655784,0.8516352,1,1800,"tags=19%, list=9%, signal=21%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY","",15,-0.4185148,-0.8578063,0.6909938,0.84788656,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","",30,-0.36102456,-0.8587971,0.6899004,0.8532953,1,3589,"tags=27%, list=17%, signal=32%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY","",22,-0.39183643,-0.86035556,0.68804663,0.8512298,1,4275,"tags=32%, list=21%, signal=40%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_THYROID_CANCER","KEGG_THYROID_CANCER","",29,-0.36761105,-0.86221,0.6981132,0.8540598,1,1654,"tags=17%, list=8%, signal=19%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","",74,-0.31882235,-0.8646,0.7790404,0.8569355,1,4521,"tags=31%, list=22%, signal=40%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY","",28,-0.37186012,-0.86536294,0.6925208,0.84906965,1,4275,"tags=32%, list=21%, signal=41%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_REGULATION_OF_AUTOPHAGY","KEGG_REGULATION_OF_AUTOPHAGY","",34,-0.36220288,-0.8656624,0.6957143,0.86239296,1,4753,"tags=15%, list=23%, signal=19%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","",15,-0.42420334,-0.86824125,0.67408586,0.85153276,1,2434,"tags=27%, list=12%, signal=30%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","",44,-0.34606388,-0.8689588,0.69344044,0.8630927,1,1906,"tags=16%, list=9%, signal=17%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_TASTE_TRANSDUCTION","KEGG_TASTE_TRANSDUCTION","",50,-0.34208027,-0.8697312,0.71270716,0.8692797,1,4941,"tags=24%, list=24%, signal=32%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_ECM_RECEPTOR_INTERACTION","KEGG_ECM_RECEPTOR_INTERACTION","",83,-0.3199842,-0.8718581,0.71916974,0.87271214,1,3378,"tags=28%, list=16%, signal=33%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY","",22,-0.4020812,-0.8722426,0.67121214,0.8524519,1,4275,"tags=32%, list=21%, signal=40%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY","",30,-0.3731486,-0.8746302,0.6749634,0.85576934,1,1476,"tags=13%, list=7%, signal=14%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY","",23,-0.39489493,-0.87500983,0.6569343,0.86321366,1,1321,"tags=13%, list=6%, signal=14%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_TYPE_II_DIABETES_MELLITUS","KEGG_TYPE_II_DIABETES_MELLITUS","",46,-0.3457495,-0.88049567,0.6853333,0.86114997,1,4076,"tags=26%, list=20%, signal=32%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY","",15,-0.4252339,-0.880765,0.66402537,0.86000574,1,2488,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","",29,-0.3749971,-0.880967,0.65677965,0.86811167,1,4080,"tags=31%, list=20%, signal=39%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ALLOGRAFT_REJECTION","KEGG_ALLOGRAFT_REJECTION","",35,-0.36338905,-0.8818438,0.6570248,0.86629355,1,3228,"tags=14%, list=16%, signal=17%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_APOPTOSIS","KEGG_APOPTOSIS","",86,-0.32072446,-0.88200337,0.7017327,0.8743484,1,4521,"tags=29%, list=22%, signal=37%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY","",29,-0.3807567,-0.886356,0.662614,0.8654366,1,4080,"tags=31%, list=20%, signal=39%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY","",15,-0.43565395,-0.8909795,0.62940276,0.8645682,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_CHRONIC_MYELOID_LEUKEMIA","KEGG_CHRONIC_MYELOID_LEUKEMIA","",73,-0.3318085,-0.8960934,0.66101694,0.8490941,1,3485,"tags=23%, list=17%, signal=28%",NA,"Down_in_Tumor","KEGG_Legacy"
