"NAME","GS.br..follow.link.to.MSigDB","GS.DETAILS","SIZE","ES","NES","NOM.p.val","FDR.q.val","FWER.p.val","RANK.AT.MAX","LEADING.EDGE","X","direction","Database"
"KEGG_PRIMARY_IMMUNODEFICIENCY","KEGG_PRIMARY_IMMUNODEFICIENCY","",35,0.14988418,0.5331266,1,1,1,3021,"tags=11%, list=15%, signal=13%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","",20,0.17188479,0.5327526,0.9947917,0.99724936,1,1249,"tags=10%, list=6%, signal=11%",NA,"Up_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY","",16,-0.18825738,-0.49479458,0.99206346,0.9948971,1,8483,"tags=50%, list=41%, signal=85%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY","",15,-0.20334768,-0.5163514,0.9819967,0.99949014,1,5936,"tags=33%, list=29%, signal=47%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY","",17,-0.21698436,-0.57658035,0.97611463,0.99153084,1,16080,"tags=100%, list=78%, signal=461%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY","",21,-0.2102004,-0.5861358,0.9684044,0.99543524,1,16220,"tags=100%, list=79%, signal=476%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY","",17,-0.23100694,-0.6133454,0.94154817,0.9893619,1,5936,"tags=29%, list=29%, signal=41%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","",39,-0.20317383,-0.64996576,0.95894426,0.97052515,1,6131,"tags=31%, list=30%, signal=44%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","",17,-0.24759094,-0.65230936,0.93140244,0.97088355,1,6040,"tags=41%, list=29%, signal=58%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY","",19,-0.23887484,-0.65986615,0.9230769,0.9725729,1,5485,"tags=32%, list=27%, signal=43%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY","",16,-0.2593148,-0.6692914,0.9186992,0.97212344,1,2404,"tags=19%, list=12%, signal=21%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY","",17,-0.25413758,-0.6750799,0.9055728,0.9746516,1,5847,"tags=35%, list=28%, signal=49%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY","",24,-0.22902305,-0.68107414,0.915625,0.9762116,1,4755,"tags=21%, list=23%, signal=27%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ALLOGRAFT_REJECTION","KEGG_ALLOGRAFT_REJECTION","",35,-0.22094579,-0.689265,0.9295154,0.9552997,1,8099,"tags=43%, list=39%, signal=71%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY","",15,-0.26471096,-0.6896238,0.8774834,0.97486305,1,2836,"tags=20%, list=14%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","",23,-0.24042358,-0.6903283,0.89522344,0.9821649,1,2961,"tags=22%, list=14%, signal=25%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY","",15,-0.26250792,-0.6908897,0.866878,0.9898123,1,2571,"tags=20%, list=13%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY","",23,-0.24219598,-0.69168943,0.89925927,0.9972722,1,4755,"tags=22%, list=23%, signal=28%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY","",22,-0.24949278,-0.7072284,0.8737864,0.98778254,1,5523,"tags=36%, list=27%, signal=50%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_LEISHMANIA_INFECTION","KEGG_LEISHMANIA_INFECTION","",70,-0.2031667,-0.71669227,0.94836956,0.9398585,1,3728,"tags=19%, list=18%, signal=23%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_REGULATION_OF_AUTOPHAGY","KEGG_REGULATION_OF_AUTOPHAGY","",34,-0.23200285,-0.7221817,0.89349115,0.9419744,1,7272,"tags=32%, list=35%, signal=50%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLUTATHIONE_METABOLISM","KEGG_GLUTATHIONE_METABOLISM","",50,-0.21714154,-0.7303066,0.90767044,0.94105345,1,4668,"tags=24%, list=23%, signal=31%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY","KEGG_PENTOSE_PHOSPHATE_PATHWAY","",26,-0.2518893,-0.7500046,0.844691,0.92588943,1,1645,"tags=15%, list=8%, signal=17%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM","",16,-0.28907278,-0.75189507,0.819398,0.9311928,1,5089,"tags=44%, list=25%, signal=58%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING","KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING","",21,-0.27200004,-0.75615925,0.8119266,0.9304699,1,5783,"tags=38%, list=28%, signal=53%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY","",15,-0.2898285,-0.7624051,0.7935484,0.9292791,1,2488,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG","",25,-0.2581652,-0.7644227,0.80792683,0.92269367,1,3270,"tags=12%, list=16%, signal=14%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","",20,-0.27217624,-0.7656745,0.81642514,0.93209904,1,2961,"tags=25%, list=14%, signal=29%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY","",30,-0.25272465,-0.7698756,0.8266871,0.9335697,1,1476,"tags=13%, list=7%, signal=14%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","",38,-0.24131322,-0.7709816,0.8499257,0.9211807,1,1649,"tags=16%, list=8%, signal=17%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES","KEGG_DRUG_METABOLISM_OTHER_ENZYMES","",49,-0.23285076,-0.7770156,0.83573484,0.92026514,1,3482,"tags=20%, list=17%, signal=25%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","",67,-0.21753958,-0.7788395,0.8582996,0.92545724,1,4073,"tags=21%, list=20%, signal=26%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY","",19,-0.28494292,-0.79132235,0.75949365,0.9071507,1,7127,"tags=58%, list=35%, signal=89%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","",28,-0.26296592,-0.7953075,0.78134555,0.90807885,1,5260,"tags=39%, list=26%, signal=53%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","",44,-0.24414884,-0.8025054,0.79969877,0.89521503,1,5260,"tags=34%, list=26%, signal=46%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY","",15,-0.31324747,-0.8061522,0.7388535,0.89816517,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","",30,-0.26272106,-0.8064465,0.7727952,0.895977,1,3589,"tags=27%, list=17%, signal=32%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY","",15,-0.31899333,-0.8088757,0.74429965,0.90188044,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","",45,-0.24665327,-0.8096582,0.7771429,0.8595751,1,2328,"tags=18%, list=11%, signal=20%",NA,"Down_in_Tumor","Hallmark"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","",26,-0.2690451,-0.8104481,0.7789799,0.89680785,1,2216,"tags=12%, list=11%, signal=13%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS","",54,-0.23743261,-0.8111425,0.7776262,0.90342766,1,2905,"tags=17%, list=14%, signal=19%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY","",15,-0.3216006,-0.8250425,0.71565497,0.88075966,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY","",16,-0.31359044,-0.8253047,0.6988728,0.88847166,1,1800,"tags=19%, list=9%, signal=21%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","",22,-0.28785187,-0.82670003,0.7163233,0.88294613,1,1865,"tags=23%, list=9%, signal=25%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY","",23,-0.28902277,-0.82928425,0.7074722,0.889646,1,4937,"tags=30%, list=24%, signal=40%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY","",16,-0.31294188,-0.8309105,0.69953775,0.89498687,1,2404,"tags=19%, list=12%, signal=21%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY","",20,-0.3053036,-0.84199667,0.7042683,0.88180935,1,6040,"tags=50%, list=29%, signal=71%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","",195,-0.20705856,-0.8448712,0.82742316,0.8234525,1,5379,"tags=29%, list=26%, signal=39%",NA,"Down_in_Tumor","Hallmark"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","",101,-0.22653145,-0.8488408,0.7763329,0.8476751,1,5936,"tags=34%, list=29%, signal=47%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_RAS_ERK_SIGNALING_PATHWAY","",15,-0.3312945,-0.8540866,0.6752827,0.8665642,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY","",19,-0.31683016,-0.8552891,0.6839546,0.8724283,1,5523,"tags=42%, list=27%, signal=58%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ENDOMETRIAL_CANCER","KEGG_ENDOMETRIAL_CANCER","",52,-0.25707075,-0.85554254,0.71145684,0.84204876,1,4313,"tags=29%, list=21%, signal=36%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_THYROID_CANCER","KEGG_THYROID_CANCER","",29,-0.28194106,-0.85577965,0.67901236,0.8493675,1,1654,"tags=17%, list=8%, signal=19%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY","",16,-0.3207953,-0.85958505,0.6661211,0.87234706,1,2404,"tags=19%, list=12%, signal=21%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ENDOCYTOSIS","KEGG_ENDOCYTOSIS","",175,-0.21138953,-0.8620402,0.78512394,0.8432929,1,3347,"tags=19%, list=16%, signal=23%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY","",24,-0.2984373,-0.8661762,0.651446,0.86738557,1,4073,"tags=21%, list=20%, signal=26%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM","KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM","",17,-0.32815564,-0.87606955,0.63987637,0.8560365,1,407,"tags=12%, list=2%, signal=12%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","",92,-0.23660192,-0.8774379,0.7093023,0.81848544,1,3974,"tags=23%, list=19%, signal=28%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY","",24,-0.30407742,-0.87994415,0.63190186,0.8568304,1,2117,"tags=17%, list=10%, signal=19%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_CHRONIC_MYELOID_LEUKEMIA","KEGG_CHRONIC_MYELOID_LEUKEMIA","",73,-0.24512781,-0.8822616,0.6947791,0.81565076,1,3485,"tags=23%, list=17%, signal=28%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","",106,-0.23118119,-0.8832976,0.7311688,0.82121897,1,5945,"tags=35%, list=29%, signal=49%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY","",16,-0.34102544,-0.8842062,0.62439805,0.85684645,1,1413,"tags=19%, list=7%, signal=20%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG_GRAFT_VERSUS_HOST_DISEASE","",37,-0.27656153,-0.8853734,0.65067464,0.8246907,1,7972,"tags=43%, list=39%, signal=71%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_TASTE_TRANSDUCTION","KEGG_TASTE_TRANSDUCTION","",50,-0.26202425,-0.8855363,0.67563736,0.8323742,1,7127,"tags=40%, list=35%, signal=61%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY","",15,-0.34403935,-0.8895361,0.6025039,0.8544298,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY","",16,-0.3459446,-0.8908194,0.631664,0.8606154,1,2571,"tags=25%, list=13%, signal=29%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY","",33,-0.28415644,-0.8966419,0.62929744,0.85688895,1,5260,"tags=39%, list=26%, signal=53%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM","",24,-0.310296,-0.89872766,0.5993789,0.8100437,1,8319,"tags=54%, list=41%, signal=91%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY","",26,-0.30960596,-0.90166515,0.62538224,0.8555977,1,1476,"tags=15%, list=7%, signal=17%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_SMALL_CELL_LUNG_CANCER","KEGG_SMALL_CELL_LUNG_CANCER","",84,-0.24701229,-0.9037687,0.6511318,0.80623263,1,4562,"tags=31%, list=22%, signal=40%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","",15,-0.35242823,-0.9048136,0.6,0.8580419,1,3579,"tags=33%, list=17%, signal=40%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY","",15,-0.34666443,-0.90508467,0.62419355,0.8667659,1,4169,"tags=40%, list=20%, signal=50%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE","",97,-0.2415216,-0.90960795,0.653944,0.7090588,1,1938,"tags=14%, list=9%, signal=16%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","",29,-0.30302086,-0.9103487,0.61882716,0.86541075,1,4080,"tags=31%, list=20%, signal=39%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_AUTOIMMUNE_THYROID_DISEASE","KEGG_AUTOIMMUNE_THYROID_DISEASE","",50,-0.26802266,-0.9132436,0.5959885,0.7927152,1,8099,"tags=40%, list=39%, signal=66%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","KEGG_NON_SMALL_CELL_LUNG_CANCER","",54,-0.26801535,-0.91378206,0.6223176,0.79950196,1,3974,"tags=26%, list=19%, signal=32%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","",46,-0.2772454,-0.9157327,0.6052632,0.8031555,1,8099,"tags=52%, list=39%, signal=86%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY","",32,-0.30215555,-0.9235542,0.57186544,0.84455,1,3596,"tags=25%, list=18%, signal=30%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY","",26,-0.30371648,-0.923909,0.57450074,0.85325736,1,1321,"tags=15%, list=6%, signal=16%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY","",15,-0.35341635,-0.924292,0.54731864,0.8620935,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING","KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING","",21,-0.32802308,-0.9255982,0.5696595,0.86915725,1,3881,"tags=29%, list=19%, signal=35%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ARGININE_AND_PROLINE_METABOLISM","KEGG_ARGININE_AND_PROLINE_METABOLISM","",51,-0.2777348,-0.92933685,0.59274757,0.7786979,1,4754,"tags=37%, list=23%, signal=48%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY","",15,-0.3577199,-0.9300445,0.53642386,0.86895525,1,2404,"tags=20%, list=12%, signal=23%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY","",28,-0.30975947,-0.9301529,0.5755725,0.87897843,1,4275,"tags=32%, list=21%, signal=41%",NA,"Down_in_Tumor","KEGG_Medicus"
